company_id,company_name,sector,is_fraud,fraud_type,year,revenue,cogs,gross_profit,opex,net_income,current_assets,total_assets,current_liabilities,total_debt,total_equity,operating_cash_flow,inventory,accounts_receivable,depreciation_amortization,accounts_payable,other_current_liabilities
COMP_0637,Corporation 0637 L.P.,Retail,0,None,2024,16719005.684034746,10496652.011189321,6222353.672845425,3268501.8814106467,2953851.7914347784,3912005.545757491,8631815.893270954,2814958.5611891774,5311032.678173317,505824.6539084604,3315279.197662729,2469551.455536587,583055.3877442146,240004.52954123804,1900595.2341960368,914363.3269931406
COMP_0638,Corporation 0638 L.P.,Technology,0,None,2020,2436858.731641158,930119.7336835231,1506738.9979576347,724472.411445684,782266.5865119507,573823.8053293787,1548736.6739507082,307928.0362719253,406993.5570082993,833815.0806704836,765669.8584627673,93241.87889013998,296071.4886951317,34537.260671462675,102371.39131991807,205556.64495200728
COMP_0638,Corporation 0638 L.P.,Technology,0,None,2021,2157115.8744477374,992047.0115068794,1165068.8629408581,469609.5815203273,695459.2814205308,456718.14163582225,973183.8237378749,223000.87787172254,248421.02296245415,501761.92290369817,775497.050896464,94226.92827090988,243205.39698231444,34366.10911831778,96162.00934548625,126838.86852623629
COMP_0638,Corporation 0638 L.P.,Technology,0,None,2022,2177050.2719237716,954499.0255886215,1222551.2463351502,643359.0216947683,579192.2246403819,442488.4079316259,1253567.533695244,174772.36901079502,534700.5036672036,544094.6610172454,652396.2573386505,67284.12091946183,221976.62465470278,33511.26449688691,87683.19786780837,87089.17114298667
COMP_0638,Corporation 0638 L.P.,Technology,0,None,2023,3230882.059833631,1420905.8367662095,1809976.2230674215,661913.283101147,1148062.9399662744,794176.2389408946,1795112.2809936157,250341.13768677495,994272.7136885056,550498.4296183352,994509.3728185932,141253.68549003004,415554.0220284073,55058.582159451646,146618.01050494818,103723.12718182676
COMP_0638,Corporation 0638 L.P.,Technology,0,None,2024,4915576.732995994,1880230.990666178,3035345.7423298163,1155033.784882436,1880311.9574473803,1098927.5967826718,2891265.290400909,555500.5662482202,1001932.6853992579,1333832.0387534308,1810652.3771629625,172758.24979889378,581911.4214051737,108660.29318531485,166160.10072084574,389340.46552737436
COMP_0639,Corporation 0639 L.P.,Technology,0,None,2020,648745.5589355677,252090.66537222973,396654.893563338,174368.64386261557,222286.2497007224,143904.19477962068,343166.3745152274,39338.18362291102,157296.55338350398,146531.6375088124,220544.10889254324,17865.083351338013,80996.09780426821,12892.137653951531,21803.17071880432,17535.0129041067
COMP_0639,Corporation 0639 L.P.,Technology,0,None,2021,937971.7275989617,494094.6640163794,443877.0635825823,269590.13438804477,174286.92919453752,213089.1001972719,517772.27308723767,89040.66387608742,238541.65003914642,190189.95917200384,163730.7080607238,41211.56157455994,119520.84676087406,19686.98044127242,53431.19632354594,35609.46755254148
COMP_0639,Corporation 0639 L.P.,Technology,0,None,2022,997089.8061884755,391485.25420153886,605604.5519869366,202290.92463601803,403313.6273509186,220227.93919066119,495505.5137418967,116862.26163371104,236430.87893540834,142212.37317277736,412821.93552699394,34324.10180308751,123389.79509197296,13876.474024225503,46044.51903502227,70817.74259868877
COMP_0639,Corporation 0639 L.P.,Technology,0,None,2023,1071606.331444929,454685.98375197354,616920.3476929553,247042.7543415485,369877.59335140674,275823.792447849,710025.7278894612,91210.38767686964,170181.56758886215,448633.7726237294,380654.5719890849,42420.6999661862,136497.51682439705,28354.729256908937,49671.088311314285,41539.29936555536
COMP_0639,Corporation 0639 L.P.,Technology,0,None,2024,1172902.4580903668,521154.6094200654,651747.8486703014,315559.310417548,336188.5382527534,253433.4676186206,663388.3985302742,81371.44815706459,244243.3609780156,337773.58939519397,354758.7139299016,45560.27181697224,128119.23718306981,17777.452771233282,45225.103426688,36146.34473037659
COMP_0640,Corporation 0640 L.P.,Healthcare,0,None,2020,1186199.4929512031,560174.5391062611,626024.953844942,308767.7094494868,317257.2443954552,377674.8184336901,971619.1136183562,153228.46001235698,646254.1637132314,172136.48989276774,347141.0161855244,56644.52142619166,173171.05257418266,51324.58230555201,69994.79185041359,83233.66816194338
COMP_0640,Corporation 0640 L.P.,Healthcare,0,None,2021,1377581.9927478526,600722.0495614193,776859.9431864333,322682.0901721879,454177.8530142454,470705.867059054,1368013.8596616627,192671.32260049565,690120.8276403305,485221.70942083653,485408.0951420973,61717.77535635225,212417.12788810025,75739.34335694721,69805.01986539655,122866.3027350991
COMP_0640,Corporation 0640 L.P.,Healthcare,0,None,2022,1525848.5259795396,704189.7189589944,821658.8070205452,408230.80362075963,413428.0033997856,468809.0693268958,1491985.6980454873,276948.25065364037,561452.6833126718,653584.7640791751,556846.6398334022,63501.01655818528,172225.85673362153,84640.45210529877,90175.17424106869,186773.0764125717
COMP_0640,Corporation 0640 L.P.,Healthcare,0,None,2023,1522801.6108217847,765248.7947967838,757552.8160250009,477801.91060562513,279750.90541937575,498203.11521486077,1565364.9827332234,327393.22514617495,1116294.603971014,121677.1536160344,313229.33690212236,93849.22918699429,208593.8029531425,93687.97370449646,96681.79086764882,230711.43427852614
COMP_0640,Corporation 0640 L.P.,Healthcare,0,None,2024,1832484.4785735568,919428.546840404,913055.9317331527,570711.780419758,342344.15131339466,547701.7304875394,1827572.2087650048,243295.88495275477,693740.6771195073,890535.6466927426,457427.89388205914,92615.3060578717,218306.36539939247,86123.76642261405,134120.40633082658,109175.47862192818
COMP_0641,Corporation 0641 L.P.,Healthcare,0,None,2020,6432852.879051025,3373733.7329938067,3059119.1460572183,1432553.357585881,1626565.7884713374,2098980.444803675,7004409.805447504,726526.7000673093,3231831.0261236164,3046052.0792565783,1810445.256739279,337956.82491226296,877181.6429824855,285803.3924900195,359716.04755390895,366810.65251340036
COMP_0641,Corporation 0641 L.P.,Healthcare,0,None,2021,5639197.90578121,3118971.135716549,2520226.7700646613,1421776.2696493492,1098450.5004153121,1689771.3358096187,5199405.943025483,895520.1623882344,3580783.707024978,723102.0736122704,1507670.3644911002,381985.05965115054,680184.7694818182,228404.65158398464,387562.6212839326,507957.54110430175
COMP_0641,Corporation 0641 L.P.,Healthcare,0,None,2022,5853382.422815995,2822517.3236135812,3030865.099202414,1933018.3311110698,1097846.7680913443,2019432.472716162,5746178.299594361,617519.3197094398,2297003.1479637953,2831655.831921126,977854.2467148299,300638.74563819036,1069266.0880241133,266590.1684080718,308714.9360286813,308804.3836807585
COMP_0641,Corporation 0641 L.P.,Healthcare,0,None,2023,6002450.964329537,3365880.382017287,2636570.58231225,1624760.2752603088,1011810.3070519413,1921953.0354890022,4634176.419709756,976893.595085087,2665907.5817060107,991375.2429186583,1409120.2262632232,383144.84498705325,911333.982478898,201638.21646166628,428960.63258194434,547932.9625031427
COMP_0641,Corporation 0641 L.P.,Healthcare,0,None,2024,5943392.646169034,2839583.3713229145,3103809.2748461193,1768024.6902803897,1335784.5845657296,1549794.3361806385,4035400.5964508145,836531.2930440721,2038432.6069051186,1160436.6965016238,1767228.061371534,302979.84768860776,648954.5147040893,135695.37959636163,382164.26471813256,454367.0283259396
COMP_0642,Corporation 0642 L.P.,Manufacturing,0,None,2020,11545313.955032822,7404523.761762928,4140790.1932698935,2585087.890798985,1555702.3024709085,4412083.12969312,12184528.206929423,1874052.5215237353,8981347.430492694,1329128.254912994,2445858.6785140377,1315683.1548435949,1692836.5373528043,603900.1209943349,1068597.9075156078,805454.6140081275
COMP_0642,Corporation 0642 L.P.,Manufacturing,0,None,2021,12117027.264005912,6945632.734368722,5171394.5296371905,2557968.23442969,2613426.2952075005,4297209.477299719,11023126.621352438,2023794.4818023217,10219088.612471377,-1219756.4729212613,2978423.5170497494,1206687.8040301215,1955792.9185159167,684042.91542278,903513.2442847153,1120281.2375176065
COMP_0642,Corporation 0642 L.P.,Manufacturing,0,None,2022,12305676.466083212,6653862.570836104,5651813.895247107,2183586.5369484355,3468227.358298672,4722450.635388073,11816577.875727303,2344023.4781968906,8662981.681423271,809572.7161071415,3778837.0110013704,1355707.5770390136,2066843.1827263655,490724.2239021202,983468.710304635,1360554.7678922557
COMP_0642,Corporation 0642 L.P.,Manufacturing,0,None,2023,13421028.543844273,7788345.911190863,5632682.632653411,2229388.916229423,3403293.7164239874,5644548.528786547,13961507.92621946,2156777.6247225036,10378334.046226844,1426396.2552701116,3129794.665431469,1624670.2519546123,2600711.976743064,530766.126739341,982035.0015050729,1174742.6232174307
COMP_0642,Corporation 0642 L.P.,Manufacturing,0,None,2024,11506394.374663439,7564005.9800079325,3942388.394655506,2762644.34185511,1179744.052800396,4146220.7412561723,10487892.58595019,1740253.1890996494,8136924.3513674475,610715.0454830934,2803157.7191137196,1356138.008304534,1651685.832521515,527592.9980593876,860297.2818873818,879955.9072122675
COMP_0643,Corporation 0643 L.P.,Retail,0,None,2020,8038817.781231159,5615546.830485246,2423270.950745913,1839114.2735853246,584156.6771605886,2270069.0549713345,4178265.8416311992,1168913.9570828255,2726550.779583159,282801.1049652149,167736.10125932063,1567657.3647561998,350704.3807513987,86772.18910619164,674677.9733344356,494235.9837483898
COMP_0643,Corporation 0643 L.P.,Retail,0,None,2021,9437548.926721182,5328231.853420328,4109317.0733008534,2156051.489388088,1953265.5839127651,2084972.4217465853,4380327.757722535,1628805.4802114717,2408287.543340543,343234.73417052056,2721478.6787936725,1189480.9965889605,382931.81612344284,123875.88095678971,973066.2544633583,655739.2257481135
COMP_0643,Corporation 0643 L.P.,Retail,0,None,2022,10774188.020029206,7711112.021153495,3063075.998875711,2074022.1992241254,989053.7996515858,3276304.0852552913,6082743.454763275,2212353.5746458774,3878546.529000215,-8156.648882818059,302273.37275816966,2311321.6794292685,426706.27662873914,126420.912469043,1325480.0584465035,886873.516199374
COMP_0643,Corporation 0643 L.P.,Retail,0,None,2023,12181019.252831414,8179712.554705324,4001306.6981260907,2012616.1395091477,1988690.558616943,3253090.090921278,5795830.351551291,2235049.527883265,3265033.5193762234,295747.3042918019,2102262.0993575426,2141563.896673805,616232.3753865593,89901.89955140378,1368918.015638056,866131.5122452093
COMP_0643,Corporation 0643 L.P.,Retail,0,None,2024,16957534.65118233,11534930.156415306,5422604.494767025,3739656.0024730964,1682948.4922939287,4176959.163430481,7934785.1382963555,2433620.3500388456,4146107.067753649,1355057.720503861,1978991.6968076513,2579544.507713234,701587.644265841,163271.96692643166,2025025.1331440576,408595.2168947879
COMP_0644,Corporation 0644 L.P.,Retail,0,None,2020,6742834.733836756,4626806.264221286,2116028.4696154697,979827.5262846897,1136200.9433307801,1859707.5015974292,3366003.134825197,967574.9812011672,2516174.2375157275,-117746.0838916977,825985.297836008,1219457.842605326,279402.8413672445,87973.22050647378,767596.0245585538,199978.9566426134
COMP_0644,Corporation 0644 L.P.,Retail,0,None,2021,7447195.955764272,5370950.899356355,2076245.0564079173,1419429.1645657313,656815.891842186,1986520.9307633988,3731870.2361013703,1397803.4012274612,1923510.547930542,410556.28694336733,718276.5620939736,1287438.83369691,321908.0470837298,76910.57001877345,862632.3215996373,535171.0796278238
COMP_0644,Corporation 0644 L.P.,Retail,0,None,2022,7902859.25655183,5132797.6072734855,2770061.6492783446,1259396.8492799797,1510664.7999983649,1959327.5369383837,4178253.082508631,1137877.2125384263,2778724.4175750916,261651.45239511307,1735525.2153387219,1241176.8293376418,204860.44806880236,112258.68170154135,811924.4518642575,325952.76067416894
COMP_0644,Corporation 0644 L.P.,Retail,0,None,2023,7927515.794534796,5775002.9226135025,2152512.8719212934,1945768.2120138234,206744.65990747,2183759.172747233,4391107.33309081,1203031.2826075645,3374545.387246198,-186469.3367629524,172483.51182506146,1324632.401101092,392126.8647162057,104090.89392646497,944294.3982662376,258736.8843413269
COMP_0644,Corporation 0644 L.P.,Retail,0,None,2024,8057452.334778144,5689761.884612289,2367690.4501658548,1552671.1609694029,815019.2891964519,2390679.651497832,4859427.690320205,1451168.4440623205,2324738.962432528,1083520.2838253565,750087.40460808,1473743.081792662,350498.51607504755,153766.6953471045,833078.150381173,618090.2936811474
COMP_0645,Corporation 0645 L.P.,Retail,0,None,2020,65419194.316611715,39500214.164296925,25918980.15231479,12071718.350527707,13847261.801787082,14250946.874815505,28369025.94578825,11695194.993467968,20523974.59726975,-3850143.6449494706,18181935.54431369,8533607.486683859,2826713.534012503,829070.8866956625,7654989.603948113,4040205.3895198563
COMP_0645,Corporation 0645 L.P.,Retail,0,None,2021,69296258.6593242,43257219.11894538,26039039.540378816,15408348.267526746,10630691.27285207,15867451.409925327,37262971.35652265,13724182.015105557,19813190.638649464,3725598.7027676282,11890752.51079629,9527142.275059799,2701404.1971006813,1543013.651843426,8240262.641513023,5483919.373592534
COMP_0645,Corporation 0645 L.P.,Retail,0,None,2022,83303829.88097456,56960608.1346891,26343221.74628546,18180489.280931816,8162732.465353645,21515367.150994204,44477749.975767985,13927502.54568126,35855009.06115429,-5304761.631067566,6473823.670529361,14011769.667185627,2889451.0329920077,1137055.1930897296,10086972.881616164,3840529.6640650956
COMP_0645,Corporation 0645 L.P.,Retail,0,None,2023,80160152.99776395,51100259.447750576,29059893.55001337,16373165.555315442,12686727.994697928,17255681.19685074,35096917.825104624,10382287.159234222,18276630.97727967,6437999.688590732,13958923.720737975,10468112.285843225,2886352.9052141327,620552.3979664926,7191860.700569444,3190426.4586647777
COMP_0645,Corporation 0645 L.P.,Retail,0,None,2024,101639482.62130532,67832160.33556604,33807322.28573927,22558870.58564329,11248451.700095981,24856249.73700758,48322007.28771199,16144662.273038037,21390450.05022273,10786894.964451227,8736687.14818066,15934569.82991356,4442940.868682063,1263302.026303361,10439839.629889028,5704822.643149008
COMP_0646,Corporation 0646 L.P.,Healthcare,0,None,2020,1631904.8807267076,691061.3166111948,940843.5641155129,484383.73349499446,456459.8306205184,488385.0266464067,1374098.1300453732,238004.87726673734,674791.2762837867,461301.9764948491,472422.1170278292,82664.70406890365,219150.95595888552,67487.1832389126,75558.87309839514,162446.00416834222
COMP_0646,Corporation 0646 L.P.,Healthcare,0,None,2021,1719948.3229846389,931276.3177766402,788672.0052079987,307828.33842341835,480843.66678458033,536476.8469165337,1778243.490428423,243316.80369452172,934414.0699070963,600512.616826805,634675.9612644289,110369.50066003906,178342.9465922736,108620.44276589778,107667.51203686932,135649.29165765241
COMP_0646,Corporation 0646 L.P.,Healthcare,0,None,2022,2237163.4158678157,1144819.775344253,1092343.6405235627,786870.035909542,305473.6046140207,748505.4665399977,2462235.930754894,439809.53944296075,1522598.493081119,499827.8982308142,298422.68823935115,119946.6199739473,330574.36783369107,113788.68227379426,148636.45394373123,291173.08549922955
COMP_0646,Corporation 0646 L.P.,Healthcare,0,None,2023,2631426.4905932825,1149521.6565118313,1481904.8340814512,691883.4963607477,790021.3377207035,810757.2254988588,2476077.645288255,418318.7050490262,1190141.8538814923,867617.0863577365,846482.6863694129,129692.1290505084,363330.2840551245,112510.82046726235,135088.40742317282,283230.2976258534
COMP_0646,Corporation 0646 L.P.,Healthcare,0,None,2024,2420367.0071306746,1163921.4037389834,1256445.603391691,492946.6359652521,763498.967426439,749721.2538873164,2384497.741022833,317968.25572901045,1260577.3552955461,805952.1299982766,921557.5955573746,150324.56043967887,301193.28157227405,111275.60293470768,140366.86152572077,177601.39420328964
COMP_0647,Corporation 0647 L.P.,Technology,0,None,2020,510035.3969168555,240696.90000995583,269338.4969068996,146505.5603098491,122832.93659705052,103874.05431689997,264601.29489556444,61892.428463453034,75899.51433196936,126809.35210014202,153941.34208599167,19038.658924255753,53567.13122911772,8942.778792375939,26069.93277135229,35822.49569210075
COMP_0647,Corporation 0647 L.P.,Technology,0,None,2021,462078.8062499972,144854.48331967636,317224.3229303208,127670.39993598491,189553.92299433588,103996.61335370946,267186.98030582204,53256.579483673966,100677.7262916986,113252.6745304495,195634.49902917125,12841.866515277092,54450.60787480999,10296.349854890803,16540.843188010484,36715.73629566348
COMP_0647,Corporation 0647 L.P.,Technology,0,None,2022,541592.6029564785,213649.1801757998,327943.4227806787,122067.45213779093,205875.9706428878,112307.44528924896,282776.5594495595,48221.63103607826,95844.80744942276,138710.12096405844,209975.96312713524,14246.888043073703,66127.34287442215,9506.936770222217,24215.655429444443,24005.975606633816
COMP_0647,Corporation 0647 L.P.,Technology,0,None,2023,559505.6899332035,200315.3220377782,359190.3678954253,137101.3537582994,222089.0141371259,135046.3626390098,386457.40973068436,57706.7640145148,171319.14688204371,157431.49883412584,228629.4424611138,15438.47068049205,68683.80887624409,16800.18373656917,17703.948656103483,40002.815358411324
COMP_0647,Corporation 0647 L.P.,Technology,0,None,2024,564517.7484990542,262672.5603664594,301845.1881325948,152110.86455143575,149734.32358115906,132096.46745285136,308193.3367168203,45935.93150265498,129047.02271307244,133210.3825010929,153268.28384255283,22921.65981457963,77933.01116306552,10807.012109496394,27163.288228909896,18772.643273745085
COMP_0648,Corporation 0648 L.P.,Manufacturing,0,None,2020,5669845.474115191,3364140.667678884,2305704.806436307,916366.5209863634,1389338.2854499435,1828200.759213659,4543205.320551364,804133.059780363,3347366.271470337,391705.9893006636,1863333.4936291524,706004.9030302713,631807.1142271955,210936.76061196617,486349.0229721678,317784.0368081952
COMP_0648,Corporation 0648 L.P.,Manufacturing,0,None,2021,5400244.297512068,3217831.253401391,2182413.044110677,1002009.0434282492,1180404.000682428,2224869.9082367634,5011896.460960058,870758.309793984,2710435.2159671974,1430702.935198876,1059856.6629660917,724886.3511766503,901580.6167789698,193313.03703979563,461143.59891418903,409614.7108797951
COMP_0648,Corporation 0648 L.P.,Manufacturing,0,None,2022,6128457.152867588,3866437.2470970126,2262019.9057705756,1481927.755223357,780092.1505472187,2491526.6800458785,6549717.9646856,1204876.2031781627,5216169.5226802565,128672.23882718093,1012297.0707687306,749766.485988027,1064591.0067924857,322358.2593936064,558880.7845669872,645995.4186111756
COMP_0648,Corporation 0648 L.P.,Manufacturing,0,None,2023,5973563.063871733,3402244.6975350045,2571318.3663367284,1418593.875416294,1152724.4909204345,2376048.8370697703,5961800.802990304,986933.972438276,4304938.7007458005,669928.1298062276,1345527.5163957796,696811.5714185762,1015772.0466584769,244978.56412207338,404931.37121679954,582002.6012214766
COMP_0648,Corporation 0648 L.P.,Manufacturing,0,None,2024,5836424.230945225,3352052.7779620714,2484371.4529831535,1609388.7983792955,874982.654603858,2509275.9927515234,5251771.067259597,775161.7984986668,3545133.7771410323,931475.4916198975,962911.7824441066,754037.7371444028,1153384.9612697633,195231.3422226688,492468.23717149254,282693.5613271743
COMP_0649,Corporation 0649 L.P.,Manufacturing,0,None,2020,20612418.25933794,12236147.94933033,8376270.310007609,3628024.17325313,4748246.136754479,8220558.169046113,18851796.133325197,4694839.09270741,17233769.034877338,-3076811.994259551,6132143.143800909,2311971.9720055633,3838807.6046204376,1003879.5781711364,1890048.6117647837,2804790.4809426265
COMP_0649,Corporation 0649 L.P.,Manufacturing,0,None,2021,23018876.02456135,14209010.65701718,8809865.367544169,3961288.6493331315,4848576.718211037,8321978.5712626465,21633691.198671646,3222718.6544122603,14744877.093142621,3666095.451116765,6368374.791789913,2595530.747296611,3327254.1603655294,1175812.714437035,2006039.3019427639,1216679.3524694967
COMP_0649,Corporation 0649 L.P.,Manufacturing,0,None,2022,26562135.42691375,15135935.67632839,11426199.750585359,5507164.840487861,5919034.9100974975,9718110.779557258,24164302.187884748,5185687.965404769,15845666.58835017,3132947.6341298088,5845117.869898475,2884532.316592417,4261739.6389750475,1086050.9927277698,2069558.3169212963,3116129.6484834733
COMP_0649,Corporation 0649 L.P.,Manufacturing,0,None,2023,27213768.3310105,17143031.433965642,10070736.89704486,4514695.250734602,5556041.646310258,10624529.539726455,27666147.465414368,4567585.298803116,15748945.120210575,7349617.0464006765,6914413.62024279,4219753.537704911,3544062.567901062,1451649.7338171303,2593824.7070752066,1973760.5917279094
COMP_0649,Corporation 0649 L.P.,Manufacturing,0,None,2024,23986822.828147735,14420510.969687812,9566311.858459923,3991231.594088601,5575080.2643713225,8962848.8161244,18641582.666941904,3266327.9896836877,17020097.076731175,-1644842.3994729593,7074416.514037786,2782880.0413162927,3991688.2008833527,812433.1287045928,2291479.964630751,974848.0250529366
COMP_0650,Corporation 0650 L.P.,Healthcare,0,None,2020,1555805.326062201,664361.0281874572,891444.2978747438,360439.5964349964,531004.7014397474,470400.3016842271,1323531.1997074313,199172.30863441472,626804.1428669542,497554.74820606236,557680.5342505908,74589.14201763066,189667.1057819103,43052.2650100344,79383.67150770342,119788.6371267113
COMP_0650,Corporation 0650 L.P.,Healthcare,0,None,2021,1503726.4130850106,754640.9695955442,749085.4434894664,396589.19334920973,352496.2501402567,507003.0224827621,1593982.4068531008,283023.76787249395,1198917.7615300657,112040.87745054116,430541.4336551764,90124.36947851944,180407.78786288545,73904.61238833657,89800.15217615048,193223.61569634345
COMP_0650,Corporation 0650 L.P.,Healthcare,0,None,2022,1853795.5839540344,917238.0951021097,936557.4888519247,572774.5286083965,363782.9602435281,648195.3372483904,2449414.374926664,356780.7247407666,1072520.571490615,1020113.0786952823,459170.0021336509,101421.23299712206,233113.7662787716,143419.89372943292,105770.1422713291,251010.5824694375
COMP_0650,Corporation 0650 L.P.,Healthcare,0,None,2023,1922480.5128857363,967148.6369509145,955331.8759348218,535707.2807927778,419624.595142044,673586.1563423505,1956989.3741481532,272498.2461010355,911958.7879610005,772532.3400861173,408022.38240693504,108447.62551853913,324768.83627586305,68974.16106727686,123875.23098745175,148623.01511358377
COMP_0650,Corporation 0650 L.P.,Healthcare,0,None,2024,1834615.6114605605,928391.5061273299,906224.1053332306,540227.9680238125,365996.13730941806,569438.0537086164,1685988.5269955695,209659.7786810911,899612.6446389607,576716.1036755177,514262.4931877585,83768.59850347346,288437.32158141176,101356.18320846463,109774.86194781055,99884.91673328052
COMP_0651,Corporation 0651 L.P.,Healthcare,0,None,2020,1246446.1831482816,570354.2174625334,676091.9656857483,420609.83941321255,255482.1262725357,369831.0113890166,1112320.9215233847,171701.95064139777,467700.86245579924,472918.10842618777,313388.31298389775,62168.07201060495,149637.69495356324,55193.336281931275,69468.4148441807,102233.53579721706
COMP_0651,Corporation 0651 L.P.,Healthcare,0,None,2021,1336321.870255614,567021.398725284,769300.4715303299,403476.24654865824,365824.22498167166,439294.0749749108,1309779.1331449514,223639.14664561106,508641.4584432635,577498.5280560768,371311.0986272796,64823.958508901145,198650.02701726867,58694.89769936361,67928.60935242675,155710.53729318432
COMP_0651,Corporation 0651 L.P.,Healthcare,0,None,2022,1720510.299623375,768027.4015289483,952482.8980944267,535884.4958029122,416598.40229151456,596294.5775697329,1757536.709795396,308792.9210858372,943182.7164171272,505561.0722924317,474985.4395700977,68069.44086859566,259504.82427983696,91945.68077236901,98470.24548090364,210322.67560493352
COMP_0651,Corporation 0651 L.P.,Healthcare,0,None,2023,1983977.7254704386,1020974.005538461,963003.7199319776,460053.1181634001,502950.6017685775,612089.1300669978,1812602.3166450798,354980.197261655,726717.0746661974,730905.0447172273,617659.6479776738,115499.94124210822,241669.86293759526,104020.22424027087,138754.60648099994,216225.5907806551
COMP_0651,Corporation 0651 L.P.,Healthcare,0,None,2024,1773946.3568923937,797133.273556862,976813.0833355316,531737.8803271344,445075.20300839725,627006.2783644237,1887364.0178339416,187724.59840404743,967351.3792937284,732288.0401361658,478253.4076690157,86908.85832765704,276329.11598228465,86519.0210146108,91481.96025724588,96242.63814680153
COMP_0652,Corporation 0652 L.P.,Manufacturing,0,None,2020,2217027.5801737728,1236667.5412157266,980360.0389580461,597958.6321179919,382401.4068400542,842158.9063916445,1954027.72871691,475616.3291500221,786850.343862599,691561.0557042888,582784.6326499358,258571.9745902416,344344.93932741095,80361.54850427891,185175.91079113726,290440.41835888487
COMP_0652,Corporation 0652 L.P.,Manufacturing,0,None,2021,2534613.5520122796,1464546.8944823907,1070066.657529889,475526.8748669288,594539.7826629601,951030.471194818,2222738.3400209043,492193.2783259591,2111601.423019859,-381056.3613249138,597995.5938462307,299375.5303105252,435302.22614261665,104449.2861599891,215943.2783499081,276249.999976051
COMP_0652,Corporation 0652 L.P.,Manufacturing,0,None,2022,2246327.262946947,1445252.6362671105,801074.6266798365,553519.729031296,247554.89764854056,912410.178224043,2083256.7864047443,350164.0648404948,1979093.947084507,-246001.22552025746,333593.28277757956,371785.3626404747,326710.54710260854,85736.85370312576,180062.96306576274,170101.101774732
COMP_0652,Corporation 0652 L.P.,Manufacturing,0,None,2023,2417307.683575892,1648200.7112125705,769106.9723633213,460381.55449830747,308725.4178650139,1061714.0459206356,2300554.791579648,460538.55918695126,2108963.5933241816,-268947.36093148496,392606.93264240836,435380.04907645617,338299.32393581927,99134.15299231034,239993.78812003907,220544.77106691216
COMP_0652,Corporation 0652 L.P.,Manufacturing,0,None,2024,2683369.4891948053,1535575.398036683,1147794.0911581223,526045.2999810522,621748.7911770701,946477.7343378225,2086397.0535233195,487365.86840371555,1458293.4821160152,140737.70300358883,790435.1701011705,291007.6462483411,390062.3024126249,113352.30567277625,202718.43702005374,284647.4313836618
COMP_0653,Corporation 0653 L.P.,Technology,0,None,2020,2602470.2154704714,1243033.8028937452,1359436.4125767262,748675.7306226017,610760.6819541245,602897.6133002718,1522695.5946444904,355950.7668278845,779980.7104458174,386764.1173707885,586280.1210194622,99893.2369817244,334065.8503037195,59952.15121923124,129337.32987871021,226613.43694917424
COMP_0653,Corporation 0653 L.P.,Technology,0,None,2021,2420128.687203676,1148031.3966274343,1272097.2905762417,578367.8902691476,693729.4003070941,552114.4263542842,1703631.3747460796,347699.15119964024,573494.3204456945,782437.9031007448,821132.1103986728,87116.09034802609,269383.2681228265,62809.43601283068,116470.8751428667,231228.27605677355
COMP_0653,Corporation 0653 L.P.,Technology,0,None,2022,2656043.8790181936,1053815.5110000563,1602228.3680181373,745164.7580926076,857063.6099255297,603637.4477236622,1568041.6182051962,294747.25932117057,525792.3009562405,747502.0579277852,853671.4865568514,92857.95872212891,327731.48501960596,61008.408484646105,116160.42856042454,178586.83076074603
COMP_0653,Corporation 0653 L.P.,Technology,0,None,2023,2568121.6001804965,1054243.398717996,1513878.2014625005,772838.0322498862,741040.1692126143,564373.1951454538,1475073.1274225183,185036.80099361963,377088.4935626296,912947.8328662689,811859.7469716764,80164.15378837811,307605.711741462,48259.231115855866,105901.19699173603,79135.6040018836
COMP_0653,Corporation 0653 L.P.,Technology,0,None,2024,2747195.998877835,1131264.7022344018,1615931.2966434332,567910.8888465074,1048020.4077969257,575084.6950177104,1714224.501010378,238787.914892923,455630.96311472164,1019805.6230027331,1140701.215548976,81133.78246769308,286510.79215204297,57548.6367948568,120908.0770388254,117879.8378540976
COMP_0654,Corporation 0654 L.P.,Manufacturing,0,None,2020,5131902.8849034775,3007748.519000919,2124154.3659025584,851464.5989784639,1272689.7669240944,2163407.6272211173,4544257.449147257,950706.8800666177,4317044.576689894,-723494.007609255,1030033.9624676318,670691.6493267071,949430.4793392966,192105.41299593978,414653.43730077473,536053.442765843
COMP_0654,Corporation 0654 L.P.,Manufacturing,0,None,2021,4686787.267175025,2858835.5357845826,1827951.7313904427,980936.1003652224,847015.6310252203,1723137.2825978217,4406678.219669468,818772.9158114792,4186344.3086859942,-598439.0048280057,1390151.9561853462,577000.770501189,692084.7217928418,171474.20927768826,435278.9168112394,383493.9990002398
COMP_0654,Corporation 0654 L.P.,Manufacturing,0,None,2022,4801138.642971319,2629132.943810614,2172005.6991607053,1077725.2412702572,1094280.4578904482,1815858.1998380274,3615219.5448555136,674811.1756872031,2463222.671382062,477185.69778624846,1041594.9200717277,705105.4667584195,730144.0591093577,163866.7694693122,384890.6430969532,289920.53259024984
